年,月,日,命数1,命数2,命数3
1978,6,26,51,51,52
1978,7,26,21,21,22
1978,8,26,60,51,51
1978,9,26,29,21,25
1978,10,26,59,60,51
1978,11,26,28,21,27
1978,12,26,58,52,57
1978,1,27,30,21,21
1978,2,27,58,55,51
1978,3,27,30,28,26
1978,4,27,59,52,51
1978,5,27,29,30,21
1978,6,27,58,58,51
1978,7,27,30,30,25
1978,8,27,59,52,51
1978,9,27,28,30,27
1978,10,27,58,57,57
1978,11,27,27,22,26
1978,12,27,57,51,52
1978,1,28,27,30,25
1978,2,28,57,56,51
1978,3,28,29,27,21
1978,4,28,58,59,51
1978,5,28,28,27,25
1978,6,28,57,57,51
1978,7,28,27,29,25
1978,8,28,58,59,57
1978,9,28,27,29,26
1978,10,28,57,58,52
1978,11,28,36,39,36
1978,12,28,4,10,10
1978,1,29,28,29,25
1978,3,29,28,26,25
1978,4,29,57,60,51
1978,5,29,27,28,25
1978,6,29,56,56,57
1978,7,29,26,28,27
1978,8,29,55,60,52
1978,9,29,34,38,34
1978,10,29,6,5,10
1978,11,29,33,40,35
1978,12,29,3,9,5
1978,1,30,25,28,27
1978,3,30,27,25,25
1978,4,30,56,57,57
1978,5,30,26,25,27
1978,6,30,55,55,52
1978,7,30,25,27,26
1978,8,30,4,7,10
1978,9,30,33,37,35
1978,10,30,3,6,5
1978,11,30,32,37,35
1978,12,30,2,8,9
1978,1,31,26,27,26
1978,3,31,26,24,27
1978,5,31,25,26,26
1978,7,31,34,36,34
1978,8,31,3,8,5
1978,10,31,2,3,9
1978,12,31,1,7,9
1979,1,1,10,6,1
1979,2,1,39,31,36
1979,3,1,3,10,9
1979,4,1,32,38,31
1979,5,1,2,1,1
1979,6,1,31,40,36
1979,7,1,1,9,10
1979,8,1,40,40,34
1979,9,1,9,2,9
1979,10,1,39,31,39
1979,11,1,8,7,9
1979,12,1,38,31,33
1979,1,2,9,5,10
1979,2,2,38,40,34
1979,3,2,2,7,1
1979,4,2,31,37,36
1979,5,2,1,2,10
1979,6,2,40,37,34
1979,7,2,10,8,8
1979,8,2,39,39,40
1979,9,2,8,9,9
1979,10,2,38,40,33
1979,11,2,7,8,9
1979,12,2,37,32,33
1979,1,3,8,4,8
1979,2,3,37,39,39
1979,3,3,1,8,10
1979,4,3,40,36,34
1979,5,3,10,9,8
1979,6,3,39,38,39
1979,7,3,9,7,9
1979,8,3,38,38,33
1979,9,3,7,10,9
1979,10,3,37,39,33
1979,11,3,16,15,15
1979,12,3,46,49,45
1979,1,4,7,3,9
1979,2,4,36,37,37
1979,3,4,10,5,8
1979,4,4,39,35,39
1979,5,4,9,10,9
1979,6,4,38,35,33
1979,7,4,8,6,9
1979,8,4,37,37,33
1979,9,4,16,17,15
1979,10,4,46,48,45
1979,11,4,15,16,20
1979,12,4,45,50,44
1979,1,5,6,2,9
1979,2,5,35,38,34
1979,3,5,9,6,9
1979,4,5,36,34,37
1979,5,5,8,7,9
1979,6,5,37,36,33
1979,7,5,7,5,9
1979,8,5,46,46,45
1979,9,5,15,18,20
1979,10,5,45,47,44
1979,11,5,14,13,18
1979,12,5,44,47,42
1979,1,6,6,1,10
1979,2,6,44,45,42
1979,3,6,6,3,7
1979,4,6,35,33,34
1979,5,6,5,8,10
1979,6,6,44,43,42
1979,7,6,16,14,15
1979,8,6,45,45,44
1979,9,6,14,15,18
1979,10,6,44,46,42
1979,11,6,13,14,13
1979,12,6,43,48,43
1979,1,7,13,20,18
1979,2,7,43,46,46
1979,3,7,5,4,10
1979,4,7,44,42,42
1979,5,7,14,15,18
1979,6,7,43,44,46
1979,7,7,15,13,20
1979,8,7,44,44,42
1979,9,7,13,16,13
1979,10,7,43,45,43
1979,11,7,12,11,17
1979,12,7,42,45,43
1979,1,8,14,19,16
1979,2,8,42,43,41
1979,3,8,14,11,18
1979,4,8,43,41,46
1979,5,8,13,16,16
1979,6,8,42,41,41
1979,7,8,12,12,17
1979,8,8,41,44,41
1979,9,8,20,13,11
1979,10,8,42,44,43
1979,11,8,19,12,18
1979,12,8,49,46,44
1979,1,9,11,18,17
1979,2,9,41,44,41
1979,3,9,13,12,16
1979,4,9,42,50,41
1979,5,9,12,13,17
1979,6,9,41,42,41
1979,7,9,11,11,17
1979,8,9,50,41,41
1979,9,9,19,14,18
1979,10,9,49,43,44
1979,11,9,18,19,16
1979,12,9,48,43,42
1979,1,10,12,17,17
1979,2,10,50,41,41
1979,3,10,12,19,17
1979,4,10,41,49,41
1979,5,10,11,14,17
1979,6,10,50,49,41
1979,7,10,20,20,11
1979,8,10,49,42,44
1979,9,10,18,11,16
1979,10,10,48,42,42
1979,11,10,17,20,20
1979,12,10,47,44,50
1979,1,11,19,16,11
1979,2,11,49,42,44
1979,3,11,11,20,17
1979,4,11,50,48,41
1979,5,11,20,11,11
1979,6,11,49,50,44
1979,7,11,19,19,18
1979,8,11,48,49,42
1979,9,11,17,12,20
1979,10,11,47,41,50
1979,11,11,16,17,15
1979,12,11,46,41,41
1979,1,12,20,15,18
1979,2,12,48,47,42
1979,3,12,20,17,11
1979,4,12,49,47,44
1979,5,12,19,12,18
1979,6,12,48,47,42
1979,7,12,18,18,16
1979,8,12,47,50,50
1979,9,12,16,19,15
1979,10,12,46,50,41
1979,11,12,15,18,15
1979,12,12,45,42,41
1979,1,13,17,14,16
1979,2,13,47,48,46
1979,3,13,19,18,18
1979,4,13,48,46,42
1979,5,13,18,19,16
1979,6,13,47,48,50
1979,7,13,17,17,20
1979,8,13,46,47,41
1979,9,13,15,20,15
1979,10,13,45,49,41
1979,11,13,24,25,25
1979,12,13,54,59,55
1979,1,14,18,13,12
1979,2,14,44,45,41
1979,3,14,18,15,16
1979,4,14,47,45,46
1979,5,14,17,12,12
1979,6,14,46,45,41
1979,7,14,16,16,15
1979,8,14,45,48,41
1979,9,14,24,27,25
1979,10,14,54,58,55
1979,11,14,23,26,28
1979,12,14,53,60,52
1979,1,15,15,12,15
1979,2,15,43,46,49
1979,3,15,17,16,12
1979,4,15,44,42,41
1979,5,15,16,19,15
1979,6,15,45,46,41
1979,7,15,15,15,16
1979,8,15,54,55,55
1979,9,15,23,28,28
1979,10,15,53,57,52
1979,11,15,22,23,26
1979,12,15,52,57,60
1979,1,16,16,19,13
1979,2,16,52,53,53
1979,3,16,14,13,15
1979,4,16,43,41,49
1979,5,16,13,20,13
1979,6,16,52,53,53
1979,7,16,24,24,29
1979,8,16,53,60,52
1979,9,16,22,25,26
1979,10,16,52,56,60
1979,11,16,21,30,30
1979,12,16,51,58,56
1979,1,17,26,28,29
1979,2,17,55,54,51
1979,3,17,13,13,14
1979,4,17,52,60,53
1979,5,17,22,27,29
1979,6,17,51,55,51
1979,7,17,23,23,28
1979,8,17,52,57,60
1979,9,17,21,26,30
1979,10,17,51,55,56
1979,11,17,30,27,25
1979,12,17,60,55,59
1979,1,18,25,27,27
1979,2,18,54,51,53
1979,3,18,22,22,29
1979,4,18,55,56,51
1979,5,18,21,28,27
1979,6,18,60,54,58
1979,7,18,30,30,22
1979,8,18,59,58,56
1979,9,18,28,23,25
1979,10,18,60,54,59
1979,11,18,27,28,23
1979,12,18,57,56,57
1979,1,19,24,24,23
1979,2,19,53,60,52
1979,3,19,25,21,27
1979,4,19,54,53,53
1979,5,19,24,25,23
1979,6,19,53,53,56
1979,7,19,29,29,30
1979,8,19,58,55,52
1979,9,19,27,23,23
1979,10,19,57,59,57
1979,11,19,26,25,27
1979,12,19,56,54,53
1979,1,20,23,23,30
1979,2,20,52,57,52
1979,3,20,24,30,23
1979,4,20,53,54,52
1979,5,20,23,26,30
1979,6,20,52,52,51
1979,7,20,28,28,26
1979,8,20,57,56,57
1979,9,20,26,22,27
1979,10,20,56,58,53
1979,11,20,25,26,25
1979,12,20,55,53,51
1979,1,21,22,22,26
1979,2,21,51,58,51
1979,3,21,23,29,28
1979,4,21,52,51,52
1979,5,21,22,29,26
1979,6,21,51,51,52
1979,7,21,21,21,22
1979,8,21,60,53,53
1979,9,21,29,21,25
1979,10,21,55,57,51
1979,11,21,28,23,27
1979,12,21,58,52,57
1979,1,22,21,21,22
1979,2,22,60,55,51
1979,3,22,22,28,26
1979,4,22,51,52,60
1979,5,22,21,30,21
1979,6,22,60,60,51
1979,7,22,30,30,27
1979,8,22,59,54,51
1979,9,22,28,30,27
1979,10,22,58,57,57
1979,11,22,27,24,30
1979,12,22,57,51,54
1979,1,23,30,30,25
1979,2,23,59,56,51
1979,3,23,21,27,21
1979,4,23,60,59,51
1979,5,23,30,27,25
1979,6,23,59,59,51
1979,7,23,29,29,25
1979,8,23,58,59,57
1979,9,23,27,29,26
1979,10,23,57,58,54
1979,11,23,36,39,36
1979,12,23,6,10,10
1979,1,24,29,29,25
1979,2,24,58,53,57
1979,3,24,30,26,25
1979,4,24,59,60,51
1979,5,24,29,28,25
1979,6,24,58,58,57
1979,7,24,28,28,27
1979,8,24,57,60,52
1979,9,24,36,38,36
1979,10,24,6,5,10
1979,11,24,35,40,35
1979,12,24,5,9,5
1979,1,25,28,28,27
1979,2,25,57,54,52
1979,3,25,29,25,25
1979,4,25,58,57,57
1979,5,25,28,25,27
1979,6,25,57,57,52
1979,7,25,27,27,26
1979,8,25,6,7,10
1979,9,25,35,37,35
1979,10,25,5,6,5
1979,11,25,34,37,35
1979,12,25,4,8,9
1979,1,26,27,27,26
1979,2,26,6,1,10
1979,3,26,28,24,27
1979,4,26,57,58,52
1979,5,26,27,26,26
1979,6,26,6,6,10
1979,7,26,36,36,35
1979,8,26,5,8,5
1979,9,26,34,36,35
1979,10,26,4,3,9
1979,11,26,33,38,35
1979,12,26,3,7,9
1979,1,27,34,36,34
1979,2,27,5,2,5
1979,3,27,27,23,26
1979,4,27,6,5,10
1979,5,27,36,33,34
1979,6,27,5,3,5
1979,7,27,35,35,36
1979,8,27,4,5,9
1979,9,27,33,35,35
1979,10,27,3,4,9
1979,11,27,32,35,31
1979,12,27,2,6,1
1979,1,28,33,35,35
1979,2,28,4,9,9
1979,3,28,36,32,34
1979,4,28,5,6,5
1979,5,28,35,34,35
1979,6,28,4,2,9
1979,7,28,34,34,35
1979,8,28,3,6,9
1979,9,28,32,34,31
1979,10,28,2,1,1
1979,11,28,31,36,36
1979,12,28,1,5,10
1979,1,29,32,34,35
1979,3,29,35,31,35
1979,4,29,4,3,9
1979,5,29,34,31,35
1979,6,29,3,1,9
1979,7,29,33,33,35
1979,8,29,2,3,1
1979,9,29,31,33,36
1979,10,29,1,2,10
1979,11,29,40,33,34
1979,12,29,10,4,8
1979,1,30,31,33,35
1979,3,30,34,40,35
1979,4,30,3,4,9
1979,5,30,33,32,35
1979,6,30,2,10,1
1979,7,30,32,32,31
1979,8,30,1,4,10
1979,9,30,40,32,34
1979,10,30,10,9,8
1979,11,30,39,34,39
1979,12,30,9,3,9
1979,1,31,40,32,31
1979,3,31,33,39,35
1979,5,31,32,39,31
1979,7,31,31,31,36
1979,8,31,10,1,8
1979,10,31,9,10,9
1979,12,31,8,2,9
